time,temp,tmin,tmax,rhum,prcp,snwd,wspd,wpgt,pres,tsun,cldc
2011-02-12,-2.7,-5.2,3.3,78,4.1,,30.3,,,,
2011-02-13,-4.9,-7.7,-0.9,77,0.0,1,8.3,,,,
2011-02-14,-8.5,-11.1,-4.8,70,0.0,,10.3,,,,
2011-02-15,-10.2,-13.6,-6.7,78,,,14.6,,,,
2011-02-16,-7.3,-11.0,-2.9,72,0.0,,24.5,,,,
2011-02-17,-5.4,-8.2,-3.6,78,0.0,,23.3,,,,7
2011-02-18,-3.3,-4.0,-2.0,94,,,16.0,,,,7
2011-02-19,-4.2,-6.2,-2.5,94,2.3,6,9.3,,,,7
2011-02-20,-9.8,-12.0,-5.0,88,0.5,7,13.6,,,,7
2011-02-21,-12.7,-17.5,-9.0,82,,,8.6,,,,4
2011-02-22,-13.2,-17.2,-9.0,84,0.0,6,9.6,,,,
2011-02-23,-12.7,-16.5,-9.0,82,0.0,5,8.0,,,,5
2011-02-24,-11.4,-17.6,-4.4,81,0.0,5,4.2,,,,2
2011-02-25,-9.9,-14.8,-5.0,80,,,8.6,,,,
2011-02-26,-5.8,-10.8,-2.9,79,0.0,5,12.7,,,,6
2011-02-27,-3.8,-6.0,-1.5,79,0.0,4,22.9,,,,
2011-02-28,-4.9,-9.4,1.0,76,,,16.1,,,,
2011-03-01,-4.6,-10.2,2.0,70,,,4.9,,,,
2011-03-02,-2.9,-11.5,4.4,61,0.0,2,5.6,,,,
2011-03-03,-0.7,-7.1,6.6,50,0.0,,6.7,,,,
2011-03-04,0.4,-7.0,6.2,66,0.0,,7.8,,,,
2011-03-05,1.1,0.0,2.4,82,0.0,,22.2,,,,5
2011-03-06,-0.5,-3.0,2.0,76,,,24.1,,,,
2011-03-07,-2.2,-6.5,2.0,70,0.0,,11.6,,,,
2011-03-08,-0.2,-4.5,4.6,61,0.0,,7.0,,,,
2011-03-09,1.7,-4.4,7.3,50,0.0,,15.3,,,,
2011-03-10,3.4,0.0,7.0,84,1.5,,9.5,,,,
2011-03-11,6.2,3.0,9.3,70,0.5,,20.0,,,,
2011-03-12,5.7,-2.0,12.0,72,,,8.8,,,,
2011-03-13,8.0,1.4,16.0,63,,,9.2,,,,
2011-03-14,10.5,5.0,17.0,60,,,10.6,,,,
2011-03-15,6.2,3.0,12.5,86,0.8,,11.6,,,,5
2011-03-16,3.4,1.0,6.5,74,0.0,,23.6,,,,
2011-03-17,3.8,,,65,,,33.4,,,,7
2011-03-18,2.1,0.7,4.5,96,1.5,,15.5,,,,7
2011-03-19,1.5,0.0,3.4,89,1.8,1,18.6,,,,7
2011-03-20,1.3,-3.9,5.2,81,0.0,,8.4,,,,
2011-03-21,2.2,-3.1,8.0,85,,,9.7,,,,
2011-03-22,8.8,3.6,13.5,70,0.0,,19.3,,,,
2011-03-23,7.9,5.0,11.3,66,,,18.6,,,,
2011-03-24,6.4,4.0,8.3,77,,,24.0,,,,
2011-03-25,7.1,6.0,9.1,74,0.0,,24.5,,,,
2011-03-26,0.3,-2.0,7.0,68,2.0,2,10.0,,,,
2011-03-27,0.4,-6.0,6.0,55,,,7.2,,,,
2011-03-28,3.7,-3.7,10.0,61,0.0,,12.1,,,,
2011-03-29,4.8,-1.0,10.5,69,,,11.0,,,,
2011-03-30,7.3,-2.6,14.5,62,0.0,,7.1,,,,
2011-03-31,11.5,1.9,18.4,53,0.0,,5.3,,,,
2011-04-01,12.1,9.0,17.0,66,0.0,,15.8,,,,
2011-04-02,9.9,5.9,14.0,68,,,11.4,,,,
2011-04-03,11.7,4.0,18.2,65,0.0,,16.6,,,,
2011-04-04,10.6,4.8,19.1,61,2.0,,20.1,,,,
2011-04-05,9.7,6.6,15.0,74,5.3,,16.3,,,,
2011-04-06,10.8,6.0,14.1,77,0.0,,15.8,,,,
2011-04-07,12.7,8.3,20.3,81,0.5,,30.0,,,,6
2011-04-08,7.8,6.0,11.0,70,0.5,,36.7,,,,7
2011-04-09,6.2,3.1,9.0,72,5.3,,35.5,,,,
2011-04-10,5.9,2.6,9.0,60,,,25.6,,,,
2011-04-11,4.4,-0.8,9.1,82,,,12.9,,,,
2011-04-12,10.2,6.2,16.3,82,13.0,,18.4,,,,
2011-04-13,5.7,4.9,8.9,85,3.3,,15.7,,,,7
2011-04-14,7.4,5.0,12.0,77,2.3,,15.2,,,,
2011-04-15,7.2,3.1,12.2,71,0.0,,10.2,,,,
2011-04-16,8.2,2.0,14.0,63,,,7.8,,,,
2011-04-17,10.7,4.7,16.0,60,,,8.9,,,,
2011-04-18,11.8,5.0,18.0,62,,,12.5,,,,
2011-04-19,10.6,4.8,15.1,54,0.0,,12.6,,,,
2011-04-20,11.2,,,42,,,7.2,,,,
2011-04-21,13.4,5.3,20.3,44,0.0,,5.7,,,,
2011-04-22,14.1,5.0,21.0,45,,,6.8,,,,
2011-04-23,14.2,7.6,20.1,48,0.0,,8.7,,,,
2011-04-24,12.3,10.0,16.2,66,0.0,,13.6,,,,
2011-04-25,14.0,7.7,20.3,71,3.3,,6.9,,,,
2011-04-26,16.2,7.0,23.0,51,,,10.7,,,,
2011-04-27,16.7,9.0,23.2,43,0.0,,13.4,,,,
2011-04-28,17.2,10.4,24.0,41,,,11.6,,,,
2011-04-29,16.6,8.9,23.0,49,,,7.6,,,,
2011-04-30,14.3,9.0,18.5,58,,,10.9,,,,
2011-05-01,9.0,6.1,16.0,75,0.0,,11.7,,,,
2011-05-02,7.2,3.3,11.0,81,,,12.8,,,,
2011-05-03,3.3,0.0,8.0,89,,,14.6,,,,
2011-05-04,5.3,-1.3,11.3,72,14.0,,12.5,,,,
2011-05-05,5.9,2.7,10.3,77,0.5,,13.8,,,,5
2011-05-06,9.3,-0.4,15.6,69,0.5,,10.3,,,,
2011-05-07,9.7,4.4,15.0,69,,,19.0,,,,
2011-05-08,12.9,10.0,17.2,69,2.8,,15.3,,,,
2011-05-09,15.0,6.0,21.6,64,,,2.8,,,,
2011-05-10,18.1,11.0,24.0,55,,,8.9,,,,
2011-05-11,17.5,8.8,24.2,48,0.0,,3.5,,,,
2011-05-12,18.4,8.0,25.2,51,0.0,,7.7,,,,
2011-05-13,13.6,11.0,21.4,78,2.5,,17.4,,,,
2011-05-14,14.1,6.3,19.0,65,1.5,,7.5,,,,
2011-05-15,11.4,,16.6,82,0.0,,12.1,,,,
2011-05-16,11.1,6.9,15.8,74,8.4,,13.7,,,,
2011-05-17,13.5,6.6,18.4,76,0.0,,10.1,,,,
2011-05-18,16.7,13.9,20.0,67,,,10.5,,,,
2011-05-19,19.5,12.0,27.0,61,,,8.5,,,,
2011-05-20,20.4,12.0,28.0,64,,,6.9,,,,
2011-05-21,19.3,15.0,25.0,70,5.8,,7.7,,,,
2011-05-22,20.0,14.0,26.0,70,,,6.3,,,,
2011-05-23,17.3,13.8,21.6,66,0.0,,12.8,,,,
2011-05-24,18.3,9.0,26.0,65,,,8.8,,,,
2011-05-25,12.7,9.0,22.5,58,0.0,,18.9,,,,
2011-05-26,14.5,3.9,21.3,56,0.0,,9.5,,,,
2011-05-27,16.8,11.4,25.0,68,,,12.2,,,,
2011-05-28,14.3,12.0,16.4,86,3.0,,7.1,,,,
2011-05-29,16.8,13.0,21.9,69,,,7.7,,,,
2011-05-30,19.7,10.6,25.5,62,0.0,,11.0,,,,
2011-05-31,22.9,,,56,,,15.8,,,,
2011-06-01,23.2,14.9,29.6,53,0.0,,10.8,,,,
2011-06-02,20.8,16.0,25.6,70,9.9,,16.4,,,,
2011-06-03,19.9,13.7,25.2,46,0.0,,12.7,,,,
2011-06-04,20.9,15.0,26.4,57,0.0,,7.1,,,,
2011-06-05,22.4,14.0,28.1,52,,,11.3,,,,
2011-06-06,22.9,17.8,30.4,57,1.0,,18.1,,,,
2011-06-07,20.5,17.0,24.8,77,3.3,,12.0,,,,
2011-06-08,23.1,16.8,30.6,71,0.0,,11.5,,,,
2011-06-09,17.8,13.2,24.0,92,7.4,,15.4,,,,
2011-06-10,13.3,12.0,15.2,92,1.3,,19.6,,,,7
2011-06-11,16.6,12.0,22.0,68,,,16.7,,,,
2011-06-12,17.1,12.0,21.5,59,0.0,,18.7,,,,
2011-06-13,17.6,10.9,23.0,52,,,14.0,,,,
2011-06-14,19.3,9.8,25.8,57,0.0,,9.9,,,,
2011-06-15,18.8,15.0,23.4,66,0.0,,10.7,,,,
2011-06-16,21.1,15.0,27.0,63,0.0,,5.3,,,,
2011-06-17,19.6,15.8,24.0,67,0.0,,12.9,,,,
2011-06-18,19.3,12.6,25.9,69,0.0,,12.2,,,,
2011-06-19,16.7,12.9,21.3,68,1.8,,11.8,,,,
2011-06-20,13.7,11.8,19.3,83,0.8,,17.3,,,,
2011-06-21,16.8,9.9,23.0,69,6.4,,9.2,,,,
2011-06-22,20.2,10.7,26.1,66,0.0,,9.7,,,,
2011-06-23,19.8,17.5,23.4,63,2.8,,15.2,,,,
2011-06-24,16.5,13.2,21.5,74,0.0,,12.0,,,,
2011-06-25,14.2,10.2,20.2,76,2.0,,14.5,,,,
2011-06-26,15.4,8.0,21.0,64,3.6,,14.1,,,,
2011-06-27,16.7,9.8,23.0,63,0.0,,15.6,,,,
2011-06-28,20.2,12.9,26.6,58,0.0,,24.2,,,,
2011-06-29,21.4,17.8,29.0,76,5.1,,12.1,,,,
2011-06-30,19.5,17.0,23.7,77,3.0,,12.0,,,,
2011-07-01,14.6,11.0,21.6,94,7.1,,14.2,,,,
2011-07-02,12.2,11.0,14.3,94,3.0,,19.6,,,,7
2011-07-03,11.8,10.6,13.6,97,17.5,,11.5,,,,7
2011-07-04,13.6,11.0,16.3,94,9.1,,8.0,,,,
2011-07-05,16.9,12.5,22.4,83,9.7,,12.5,,,,6
2011-07-06,17.2,15.0,19.6,98,20.3,,23.0,,,,7
2011-07-07,18.2,16.0,23.0,92,,,12.2,,,,6
2011-07-08,19.7,12.0,27.1,88,0.0,,6.6,,,,4
2011-07-09,21.4,15.9,27.0,73,13.7,,8.7,,,,
2011-07-10,19.5,17.0,25.0,86,,,6.2,,,,
2011-07-11,20.9,15.0,27.0,83,,,11.3,,,,
2011-07-12,18.4,14.8,23.6,75,1.8,,13.1,,,,
2011-07-13,20.3,14.0,25.1,71,,,11.8,,,,
2011-07-14,22.4,18.6,28.1,80,0.5,,11.3,,,,
2011-07-15,18.4,17.0,23.2,95,32.5,,9.2,,,,6
2011-07-16,18.1,13.0,22.0,72,0.3,,9.5,,,,
2011-07-17,21.2,13.8,27.4,70,0.0,,11.6,,,,
2011-07-18,18.8,15.7,25.1,85,2.0,,10.8,,,,
2011-07-19,20.3,15.0,25.3,78,0.0,,5.2,,,,
2011-07-20,20.7,17.6,25.9,89,8.9,,14.7,,,,4
2011-07-21,19.7,17.0,24.0,89,21.1,,9.3,,,,5
2011-07-22,15.8,12.8,20.1,91,0.0,,14.9,,,,6
2011-07-23,13.8,11.4,18.5,87,0.8,,13.6,,,,6
2011-07-24,16.3,8.8,21.5,85,0.5,,9.8,,,,
2011-07-25,18.3,15.7,22.4,89,,,8.3,,,,5
2011-07-26,19.3,16.0,23.0,87,,,5.6,,,,5
2011-07-27,17.4,15.0,20.8,96,10.9,,10.6,,,,7
2011-07-28,17.4,15.0,25.2,88,5.3,,12.1,,,,5
2011-07-29,18.8,13.9,24.3,76,0.0,,8.8,,,,
2011-07-30,15.1,11.9,20.8,92,4.1,,5.5,,,,6
2011-07-31,17.4,15.7,24.0,97,77.0,,10.8,,,,7
2011-08-01,19.2,16.0,24.5,82,0.5,,14.1,,,,5
2011-08-02,19.5,15.6,24.6,74,,,12.8,,,,
2011-08-03,17.7,12.4,23.2,63,0.0,,7.1,,,,
2011-08-04,18.3,12.4,24.0,61,0.0,,6.1,,,,
2011-08-05,18.9,12.4,24.4,62,0.0,,8.0,,,,
2011-08-06,19.1,14.5,27.0,78,0.0,,10.0,,,,
2011-08-07,22.2,17.0,28.6,81,,,11.7,,,,
2011-08-08,18.8,16.0,23.1,88,26.2,,11.1,,,,5
2011-08-09,17.2,15.0,22.0,69,1.5,,14.3,,,,
2011-08-10,14.5,11.9,18.3,77,0.0,,14.7,,,,
2011-08-11,15.7,10.0,19.5,73,0.0,,10.3,,,,
2011-08-12,19.2,,24.8,72,0.0,,8.9,,,,
2011-08-13,19.1,16.0,24.4,79,0.5,,4.1,,,,
2011-08-14,18.3,15.0,23.5,86,4.3,,4.7,,,,
2011-08-15,19.7,14.0,25.4,84,2.5,,9.1,,,,
2011-08-16,18.7,16.9,23.0,79,1.5,,10.4,,,,
2011-08-17,18.8,15.0,23.2,71,0.0,,6.6,,,,
2011-08-18,20.1,14.9,26.3,72,0.0,,6.8,,,,
2011-08-19,20.6,15.4,29.6,84,10.9,,12.5,,,,
2011-08-20,16.4,13.0,20.9,68,0.0,,22.7,,,,
2011-08-21,16.4,11.0,23.3,75,0.0,,8.7,,,,
2011-08-22,21.1,13.5,29.2,73,0.0,,13.5,,,,
2011-08-23,18.6,14.0,23.3,76,,,6.3,,,,
2011-08-24,18.4,16.0,24.8,81,7.1,,11.5,,,,
2011-08-25,19.1,15.0,24.7,88,4.1,,13.7,,,,
2011-08-26,22.1,17.0,26.9,78,0.0,,16.2,,,,
2011-08-27,24.8,19.0,32.0,71,,,17.9,,,,
2011-08-28,16.4,13.0,25.9,76,0.0,,12.5,,,,
2011-08-29,17.2,11.0,23.2,74,0.0,,7.2,,,,
2011-08-30,15.5,12.4,19.9,66,0.0,,10.4,,,,
2011-08-31,14.3,,19.3,69,0.0,,8.3,,,,
2011-09-01,15.0,9.0,21.0,73,0.0,,5.8,,,,
2011-09-02,14.5,11.0,19.9,75,0.0,,4.7,,,,
2011-09-03,14.6,7.7,21.3,72,0.0,,2.6,,,,
2011-09-04,16.8,10.0,23.1,67,0.0,,12.7,,,,
2011-09-05,19.7,12.9,26.5,68,0.0,,18.3,,,,
2011-09-06,16.9,12.1,23.0,77,2.5,,15.3,,,,
2011-09-07,15.1,10.6,20.6,80,0.0,,12.1,,,,
2011-09-08,12.8,12.0,15.5,87,0.0,,12.0,,,,
2011-09-09,12.3,8.0,16.3,82,2.8,,16.5,,,,5
2011-09-10,14.4,8.0,20.0,85,0.0,,6.4,,,,4
2011-09-11,19.3,13.0,26.4,79,0.0,,7.7,,,,
2011-09-12,18.3,13.9,24.5,83,0.0,,10.7,,,,
2011-09-13,18.1,12.8,24.0,73,0.0,,12.3,,,,
2011-09-14,17.1,12.4,20.5,62,0.0,,15.6,,,,
2011-09-15,13.9,8.3,19.3,64,0.0,,14.0,,,,
2011-09-16,12.1,8.4,16.6,70,0.0,,13.7,,,,
2011-09-17,11.7,2.7,19.0,73,0.0,,6.6,,,,
2011-09-18,16.7,9.8,23.9,69,0.0,,16.9,,,,
2011-09-19,15.8,12.0,19.5,88,0.0,,9.4,,,,
2011-09-20,15.2,12.0,18.3,89,0.0,,12.0,,,,6
2011-09-21,14.4,7.9,21.3,81,0.0,,3.2,,,,
2011-09-22,15.3,10.4,19.7,84,0.0,,6.1,,,,
2011-09-23,12.2,10.0,16.8,73,0.0,,12.5,,,,
2011-09-24,11.5,7.0,16.7,77,,,7.8,,,,
2011-09-25,12.8,4.9,20.3,74,0.0,,4.4,,,,
2011-09-26,14.5,8.0,22.2,77,,,5.2,,,,
2011-09-27,15.7,8.8,23.7,82,2.0,,6.8,,,,
2011-09-28,10.8,8.0,16.9,92,0.0,,11.1,,,,
2011-09-29,13.7,9.7,19.3,85,0.0,,13.1,,,,
2011-09-30,15.6,11.0,22.8,82,0.0,,10.2,,,,
2011-10-01,14.7,10.0,21.4,87,0.0,,14.0,,,,
2011-10-02,11.4,7.7,15.8,92,0.0,,6.9,,,,4
2011-10-03,14.9,6.0,22.9,79,0.0,,10.1,,,,
2011-10-04,18.7,15.8,24.3,66,0.0,,14.2,,,,
2011-10-05,16.3,13.4,18.5,70,0.0,,16.1,,,,
2011-10-06,16.3,14.0,21.0,71,,,11.7,,,,
2011-10-07,11.1,,15.5,81,0.5,,10.6,,,,
2011-10-08,7.7,5.0,11.8,87,1.0,,9.1,,,,
2011-10-09,6.6,1.7,11.6,90,0.3,,5.5,,,,
2011-10-10,7.5,2.0,11.1,89,,,10.2,,,,
2011-10-11,12.2,8.9,14.4,91,3.6,,15.9,,,,5
2011-10-12,9.1,7.0,12.4,83,0.3,,20.9,,,,
2011-10-13,6.8,4.7,12.0,85,1.5,,20.6,,,,
2011-10-14,5.3,2.0,10.2,86,0.3,,14.2,,,,
2011-10-15,5.2,2.0,7.8,79,0.0,,13.1,,,,
2011-10-16,2.3,-3.2,8.7,77,0.0,,4.0,,,,
2011-10-17,3.4,-2.0,10.7,74,0.0,,8.7,,,,
2011-10-18,5.3,-2.0,13.0,70,,,11.8,,,,
2011-10-19,7.5,5.0,9.5,90,0.0,,7.5,,,,6
2011-10-20,6.3,3.9,8.4,90,2.0,,9.9,,,,5
2011-10-21,3.9,0.0,9.0,91,,,8.4,,,,
2011-10-22,3.0,-2.4,10.5,86,0.0,,3.7,,,,2
2011-10-23,3.3,-2.0,8.0,90,,,9.9,,,,5
2011-10-24,6.7,3.0,11.4,82,0.0,,17.9,,,,
2011-10-25,6.2,1.6,11.3,75,0.0,,23.0,,,,
2011-10-26,7.5,4.0,11.6,74,,,24.4,,,,
2011-10-27,6.4,3.0,11.6,76,0.0,,14.3,,,,
2011-10-28,5.3,1.0,11.7,80,0.0,,9.4,,,,
2011-10-29,7.1,2.0,12.3,89,0.0,,3.0,,,,3
2011-10-30,8.5,4.2,12.8,86,0.0,,2.5,,,,6
2011-10-31,9.5,5.0,12.4,93,,,6.4,,,,6
2011-11-01,9.6,5.0,13.0,95,,,5.7,,,,
2011-11-02,6.0,3.7,7.8,100,0.0,,10.9,,,,6
2011-11-03,5.0,2.0,7.8,100,0.0,,8.8,,,,5
2011-11-04,5.3,1.7,11.7,89,0.0,,10.1,,,,
2011-11-05,7.5,1.7,14.7,79,0.0,,15.8,,,,
2011-11-06,5.1,3.0,9.0,90,0.0,,19.3,,,,
2011-11-07,4.8,0.0,10.0,88,,,11.7,,,,
2011-11-08,3.8,-3.0,12.9,90,0.0,,2.7,,,,1
2011-11-09,2.6,-1.0,6.1,96,,,5.1,,,,6
2011-11-10,1.6,0.0,6.2,83,0.0,,13.0,,,,7
2011-11-11,1.7,-3.0,5.4,73,0.0,,10.2,,,,
2011-11-12,-0.5,-5.0,2.9,90,0.0,,4.1,,,,4
2011-11-13,0.9,0.0,2.3,98,0.0,,5.0,,,,7
2011-11-14,-0.1,-1.0,1.0,99,,,7.9,,,,7
2011-11-15,2.4,0.8,3.2,95,0.0,,9.3,,,,7
2011-11-16,0.9,-3.2,4.2,90,0.0,,7.0,,,,
2011-11-17,-1.7,-4.0,0.5,99,0.0,,7.7,,,,7
2011-11-18,-0.2,-1.5,0.6,96,0.0,,11.0,,,,7
2011-11-19,1.5,0.0,4.0,91,,,7.8,,,,7
2011-11-20,3.6,0.0,8.0,92,,,5.4,,,,3
2011-11-21,0.7,-3.0,6.7,91,0.0,,3.5,,,,3
2011-11-22,-0.3,-5.0,5.1,88,0.0,,1.5,,,,3
2011-11-23,-0.9,-5.0,4.9,94,0.0,,5.3,,,,0
2011-11-24,0.7,-2.7,2.1,95,0.0,,5.9,,,,7
2011-11-25,4.1,0.9,7.2,94,,,8.3,,,,
2011-11-26,4.9,0.9,7.0,82,0.0,,19.9,,,,6
2011-11-27,6.2,4.0,9.4,82,,,21.2,,,,6
2011-11-28,6.3,3.0,9.5,66,0.5,,31.9,,,,
2011-11-29,1.7,-2.0,7.6,86,0.0,,8.2,,,,
2011-11-30,2.0,-3.0,6.0,90,0.0,,10.5,,,,
2011-12-01,1.8,0.0,5.0,99,0.0,,8.9,,,,5
2011-12-02,6.8,2.3,10.0,74,0.0,,13.8,,,,
2011-12-03,4.8,3.3,8.8,82,0.0,,15.3,,,,6
2011-12-04,6.6,3.2,9.0,83,1.5,,17.0,,,,5
2011-12-05,4.1,2.0,7.3,93,3.3,,15.6,,,,
2011-12-06,1.8,0.0,3.7,84,9.1,,13.8,,,,4
2011-12-07,1.6,0.0,4.0,86,,,14.2,,,,
2011-12-08,1.3,-1.0,3.4,96,1.5,,16.4,,,,
2011-12-09,2.3,-1.1,5.6,93,,,14.9,,,,
2011-12-10,2.2,0.9,4.0,81,2.8,,14.5,,,,
2011-12-11,0.7,-2.0,3.7,87,0.0,,13.3,,,,
2011-12-12,-0.4,-4.0,2.4,92,0.0,,10.2,,,,
2011-12-13,3.6,0.0,6.2,92,0.0,,10.9,,,,
2011-12-14,5.9,3.1,8.0,81,0.0,,13.1,,,,
2011-12-15,3.9,-1.0,7.0,84,0.0,,10.0,,,,
2011-12-16,2.1,-2.0,6.0,88,,,15.0,,,,
2011-12-17,4.2,2.0,6.0,82,,,20.8,,,,7
2011-12-18,2.8,2.0,4.4,79,0.3,,24.2,,,,6
2011-12-19,1.1,-4.0,4.3,81,0.0,,12.9,,,,
2011-12-20,-2.8,-7.0,1.7,96,0.0,,2.0,,,,3
2011-12-21,-2.6,-5.0,-0.6,100,0.0,,5.1,,,,5
2011-12-22,-4.3,-7.3,-1.7,98,0.0,,2.4,,,,6
2011-12-23,-1.6,-6.5,0.7,95,0.0,,7.0,,,,6
2011-12-24,2.1,0.0,5.0,100,,,9.0,,,,8
2011-12-25,3.1,2.0,5.0,91,2.3,,16.8,,,,7
2011-12-26,6.7,3.2,8.5,95,0.3,,20.2,,,,7
2011-12-27,8.3,7.0,9.2,93,0.0,,22.6,,,,7
2011-12-28,4.5,-1.0,8.3,92,0.3,,10.6,,,,
2011-12-29,4.2,1.0,6.5,82,0.0,,15.9,,,,
2011-12-30,1.3,0.0,4.9,88,0.0,,13.0,,,,
2011-12-31,0.2,-4.0,2.5,99,2.0,1,10.3,,,,7
2012-01-01,0.6,-2.0,3.0,95,,,8.5,,,,6
2012-01-02,6.7,1.9,9.1,94,1.5,,11.3,,,,7
2012-01-03,5.7,3.0,8.0,83,1.5,,17.4,,,,
2012-01-04,6.2,3.8,8.1,69,0.5,,20.8,,,,6
2012-01-05,3.1,1.0,5.8,85,0.0,,19.9,,,,6
2012-01-06,2.2,0.6,4.4,95,4.6,,14.3,,993.0,,7
2012-01-07,0.6,-1.0,3.2,90,2.5,,9.5,,1009.8,,6
2012-01-08,2.9,0.8,4.8,96,1.0,,8.0,,1008.9,,7
2012-01-09,1.8,0.6,3.9,90,0.8,,11.5,,1018.5,,7
2012-01-10,1.1,0.1,2.1,96,0.5,,2.1,,1022.2,,8
2012-01-11,3.3,0.7,5.9,94,,,12.5,,1024.2,,7
2012-01-12,5.5,2.4,7.6,88,,,16.7,,1013.5,,6
2012-01-13,1.8,1.3,7.8,79,1.3,,27.0,,1003.6,,
2012-01-14,-0.7,-1.4,1.6,86,0.3,,29.7,,1006.3,,7
2012-01-15,-2.7,-3.5,-0.7,83,1.3,3,19.7,,1015.6,,7
2012-01-16,-3.8,-6.5,-1.3,95,0.0,2,11.4,,1021.3,,7
2012-01-17,-4.4,-7.6,-1.9,79,0.5,4,7.8,,1023.6,,
2012-01-18,-3.4,-9.4,0.7,94,,,5.2,,1024.9,,7
2012-01-19,0.3,-1.8,1.7,95,2.8,7,8.1,,1010.5,,8
2012-01-20,1.3,0.1,3.3,90,8.4,3,15.9,,1002.5,,8
2012-01-21,0.0,-0.4,0.9,96,5.3,5,11.7,,1006.3,,8
2012-01-22,1.3,-0.6,3.5,96,5.8,8,9.0,,996.5,,8
2012-01-23,0.7,0.0,2.6,93,7.6,1,15.9,,1004.2,,8
2012-01-24,-1.2,-3.2,0.4,94,0.5,2,9.8,,1014.8,,6
2012-01-25,-1.6,-3.1,0.4,95,0.3,2,3.6,,1023.8,,7
2012-01-26,-5.2,-9.2,-1.8,84,0.0,2,16.8,,1029.5,,6
2012-01-27,-10.6,-12.6,-7.6,77,0.3,2,17.1,,1034.5,,2
2012-01-28,-10.6,-12.9,-7.2,76,0.0,2,17.7,,1037.5,,3
2012-01-29,-11.1,-14.0,-5.3,64,0.0,2,15.8,,1041.9,,1
2012-01-30,-12.4,-14.8,-7.8,74,0.0,2,16.7,,1043.4,,1
2012-01-31,-13.1,-16.3,-7.3,73,0.0,2,12.3,,1040.6,,2
2012-02-01,-15.2,-17.6,-11.8,77,0.0,2,12.2,,1039.5,,
2012-02-02,-18.1,-19.8,-14.6,76,0.0,2,8.2,,1037.3,,
2012-02-03,-18.7,-23.1,-13.1,77,0.0,2,5.4,,1038.9,,0
2012-02-04,-17.8,-22.2,-13.5,72,0.0,2,6.8,,1040.0,,3
2012-02-05,-16.8,-19.1,-13.7,70,0.0,2,12.0,,1039.4,,5
2012-02-06,-16.0,-18.6,-12.9,72,0.0,2,9.8,,1037.8,,6
2012-02-07,-10.7,-13.7,-7.2,77,0.0,2,14.0,,1038.6,,7
2012-02-08,-9.1,-11.7,-4.7,67,0.0,2,6.0,,1039.4,,5
2012-02-09,-10.9,-13.6,-7.1,70,0.0,2,13.6,,1034.7,,5
2012-02-10,-13.3,-16.2,-8.9,73,0.0,2,6.4,,1040.2,,1
2012-02-11,-14.4,-18.4,-9.0,75,0.0,2,1.2,,1037.1,,1
2012-02-12,-12.6,-20.0,-6.2,71,0.0,2,1.6,,1030.7,,3
2012-02-13,-6.9,-9.7,-4.6,74,0.0,2,3.2,,1020.3,,8
2012-02-14,-5.1,-7.0,-2.8,90,0.0,2,2.2,,1014.5,,7
2012-02-15,-4.2,-7.5,-1.9,93,1.5,4,15.0,,990.3,,8
2012-02-16,-7.5,-13.8,-2.7,86,6.1,15,13.0,,1012.9,,6
2012-02-17,-5.7,-15.1,1.1,93,,,8.0,,1013.4,,7
2012-02-18,0.8,-0.5,1.8,84,1.8,14,11.9,,1015.4,,7
2012-02-19,1.0,-0.1,2.6,91,,,10.6,,1013.4,,7
2012-02-20,0.4,-1.4,2.0,84,6.9,8,16.0,,1026.9,,6
2012-02-21,-0.4,-5.6,2.8,77,,,12.3,,1027.3,,5
2012-02-22,2.5,0.8,3.8,97,,,11.6,,1025.0,,8
2012-02-23,3.9,1.8,6.4,87,0.3,2,22.2,,1010.2,,
2012-02-24,6.9,2.7,11.1,89,6.1,,25.8,,1007.4,,
2012-02-25,4.3,2.8,8.5,77,2.5,,30.4,,1006.0,,
2012-02-26,0.2,-1.9,4.2,83,4.8,,25.5,,1010.8,,6
2012-02-27,-1.7,-4.6,1.7,76,0.5,1,17.4,,1020.0,,
2012-02-28,-1.9,-7.1,3.8,93,,,8.1,,1014.2,,6
2012-02-29,3.9,0.6,8.5,80,3.3,,17.7,,1016.0,,
2012-03-01,5.0,1.0,7.5,98,0.0,,8.0,,1019.9,,8
2012-03-02,4.4,0.1,7.0,81,1.0,,24.2,,1019.5,,5
2012-03-03,2.1,-1.7,6.9,66,0.0,,23.7,,1024.8,,
2012-03-04,-1.0,-4.6,4.3,70,0.0,,13.5,,1026.8,,
2012-03-05,-1.6,-6.1,3.0,61,0.0,,11.7,,1025.0,,2
2012-03-06,-3.0,-5.2,0.5,58,0.0,,15.2,,1029.6,,
2012-03-07,-3.1,-5.1,0.1,54,0.0,,5.6,,1029.7,,4
2012-03-08,-1.9,-7.4,4.9,62,0.0,,11.4,,1023.4,,0
2012-03-09,-1.1,-6.5,1.6,90,0.0,,6.4,,1033.2,,6
2012-03-10,3.2,-2.5,7.8,86,,,7.8,,1028.3,,7
2012-03-11,4.0,-0.6,7.1,72,3.0,,27.9,,1016.9,,
2012-03-12,1.9,-2.9,4.7,91,,,8.4,,1019.7,,6
2012-03-13,5.8,4.3,8.3,87,0.0,,18.6,,1022.1,,7
2012-03-14,4.0,-1.1,7.1,80,0.8,,17.1,,1022.7,,5
2012-03-15,1.5,-3.2,6.5,84,0.0,,11.9,,1028.5,,3
